# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
1.6385367512e+00 1.0538961794e-03 0.0000000000e+00 1.3271672442e+01 1.8410152870e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2399958950e+01
1.7272213513e+00 1.1002158130e-03 0.0000000000e+00 1.3267800627e+01 1.9542458897e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2452563718e+01
1.8113997556e+00 1.1475315678e-03 0.0000000000e+00 1.3256653838e+01 2.0634288282e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2481173328e+01
1.8870289108e+00 1.1958434437e-03 0.0000000000e+00 1.3232665891e+01 2.1630466979e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2498246806e+01
1.9596991485e+00 1.2451514407e-03 0.0000000000e+00 1.3200862214e+01 2.2602191476e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2496862470e+01
2.0220913437e+00 1.2954555589e-03 0.0000000000e+00 1.3161394218e+01 2.3448630817e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2488556454e+01
2.0826780216e+00 1.3467557983e-03 0.0000000000e+00 1.3112935248e+01 2.4282289508e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2466407078e+01
2.1345275375e+00 1.3990521588e-03 0.0000000000e+00 1.3057078732e+01 2.5005434900e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2434567350e+01
2.1815854220e+00 1.4523446405e-03 0.0000000000e+00 1.2997083629e+01 2.5670360945e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2401343286e+01
2.2235094523e+00 1.5066332433e-03 0.0000000000e+00 1.2930981585e+01 2.6270065856e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2354737307e+01
2.2588159295e+00 1.5619179673e-03 0.0000000000e+00 1.2862853508e+01 2.6781005719e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2299825313e+01
2.2917703078e+00 1.6181988124e-03 0.0000000000e+00 1.2786231953e+01 2.7263318212e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2246759100e+01
2.3189969580e+00 1.6754757787e-03 0.0000000000e+00 1.2711564330e+01 2.7665977263e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2182156753e+01
2.3423390807e+00 1.7337488661e-03 0.0000000000e+00 1.2634668792e+01 2.8014680410e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2118938743e+01
2.3625648325e+00 1.7930180747e-03 0.0000000000e+00 1.2553879808e+01 2.8319666362e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.2051106279e+01
2.3787648838e+00 1.8532834044e-03 0.0000000000e+00 1.2475686455e+01 2.8566053096e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1986042487e+01
2.3923804411e+00 1.9145448553e-03 0.0000000000e+00 1.2393001220e+01 2.8774921613e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1914979906e+01
2.4032208560e+00 1.9768024273e-03 0.0000000000e+00 1.2309876169e+01 2.8942467363e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1841148653e+01
2.4112751592e+00 2.0400561205e-03 0.0000000000e+00 1.2230111017e+01 2.9067821143e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1767778846e+01
2.4173696917e+00 2.1043059348e-03 0.0000000000e+00 1.2146820135e+01 2.9163379638e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1690717475e+01
2.4213562390e+00 2.1695518703e-03 0.0000000000e+00 1.2064704496e+01 2.9226236512e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1620577785e+01
2.4234495536e+00 2.2357939270e-03 0.0000000000e+00 1.1985703614e+01 2.9259404158e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1548130868e+01
2.4239602808e+00 2.3030321048e-03 0.0000000000e+00 1.1904864160e+01 2.9267581935e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1472453833e+01
2.4229711597e+00 2.3712664037e-03 0.0000000000e+00 1.1824204958e+01 2.9251706371e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1394931018e+01
2.4207300608e+00 2.4404968238e-03 0.0000000000e+00 1.1746920075e+01 2.9215578238e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1327098554e+01
2.4172658410e+00 2.5107233651e-03 0.0000000000e+00 1.1669570301e+01 2.9159574234e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1250498629e+01
2.4126798222e+00 2.5819460275e-03 0.0000000000e+00 1.1592508931e+01 2.9085116209e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1180820384e+01
2.4073033586e+00 2.6541648111e-03 0.0000000000e+00 1.1517949459e+01 2.8997479510e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1105604795e+01
2.4011648898e+00 2.7273797158e-03 0.0000000000e+00 1.1446230760e+01 2.8897139791e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.1040541003e+01
2.3939888095e+00 2.8015907417e-03 0.0000000000e+00 1.1371902012e+01 2.8779506291e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0969016977e+01
2.3863562690e+00 2.8767978887e-03 0.0000000000e+00 1.1299548826e+01 2.8654004454e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0903491740e+01
2.3783763545e+00 2.9530011569e-03 0.0000000000e+00 1.1231896614e+01 2.8522483789e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0838889393e+01
2.3695520785e+00 3.0302005462e-03 0.0000000000e+00 1.1162845646e+01 2.8376782430e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0771056929e+01
2.3603062571e+00 3.1083960567e-03 0.0000000000e+00 1.1094659888e+01 2.8223789371e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0700917239e+01
2.3509232742e+00 3.1875876883e-03 0.0000000000e+00 1.1030655979e+01 2.8068240104e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0640467901e+01
2.3413798976e+00 3.2677754411e-03 0.0000000000e+00 1.0967351447e+01 2.7909823906e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0581864344e+01
2.3309895491e+00 3.3489593150e-03 0.0000000000e+00 1.0902749101e+01 2.7737141052e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0514493325e+01
2.3206175611e+00 3.4311393101e-03 0.0000000000e+00 1.0841283141e+01 2.7564537133e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0456351213e+01
2.3103021721e+00 3.5143154263e-03 0.0000000000e+00 1.0782730054e+01 2.7392707196e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0400977774e+01
2.2998067326e+00 3.5984876637e-03 0.0000000000e+00 1.0726015539e+01 2.7217770154e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0346065779e+01
2.2887468838e+00 3.6836560223e-03 0.0000000000e+00 1.0666676553e+01 2.7033313706e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0290692339e+01
2.2778458192e+00 3.7698205020e-03 0.0000000000e+00 1.0611447315e+01 2.6851395483e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0229781556e+01
2.2671197079e+00 3.8569811028e-03 0.0000000000e+00 1.0558035018e+01 2.6672334411e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0178099678e+01
2.2563017961e+00 3.9451378248e-03 0.0000000000e+00 1.0505646553e+01 2.6491723747e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0128725028e+01
2.2450078750e+00 4.0342906680e-03 0.0000000000e+00 1.0452933634e+01 2.6303155924e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0077966041e+01
2.2339580858e+00 4.1244396323e-03 0.0000000000e+00 1.0402145807e+01 2.6118650497e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 1.0029514282e+01
2.2231553537e+00 4.2155847178e-03 0.0000000000e+00 1.0354523207e+01 2.5938288048e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.9819854125e+00
2.2124991200e+00 4.3077259244e-03 0.0000000000e+00 1.0308191212e+01 2.5760428734e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.9376866607e+00
2.2012468698e+00 4.4008632521e-03 0.0000000000e+00 1.0260510931e+01 2.5572695060e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.8906192369e+00
2.1902901866e+00 4.4949967011e-03 0.0000000000e+00 1.0214597120e+01 2.5389957649e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.8435518130e+00
2.1796239036e+00 4.5901262711e-03 0.0000000000e+00 1.0172324402e+01 2.5212144458e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.8010988425e+00
2.1692414329e+00 4.6862519624e-03 0.0000000000e+00 1.0130304036e+01 2.5039168661e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.7600302080e+00
2.1584651389e+00 4.7833737747e-03 0.0000000000e+00 1.0087894326e+01 2.4859763897e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.7194230188e+00
2.1477531956e+00 4.8814917083e-03 0.0000000000e+00 1.0047171776e+01 2.4681553577e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+05 9.6783543843e+00
8.0401795368e-03 0.0000000000e+00 2.0331769111e-06 1.4766250610e-10 0.0000000000e+00 4.5273295530e+01 1.1101264325e+02 8.0411131566e-04 inf 1.0002428149e+01 1.0000000000e+01 2.5132741229e+05 4.5273295530e+01
6.9517213028e-01 4.9806057630e-07 2.0331769111e-06 5.0905354768e+02 6.9940030730e-01 3.2721982512e+01 6.6005111387e+01 2.3348686210e-04 3.3383866100e-04 1.0004039865e+01 1.0000000000e+01 2.5132741229e+05 3.9353531617e+02
6.3695015890e-01 1.9922423052e-06 2.0331769111e-06 4.6315859877e+02 6.4211949273e-01 2.6387261000e+01 5.4044448392e+01 7.0566706300e-05 1.0989653343e-04 1.0006790757e+01 1.0000000000e+01 2.5132741229e+05 3.4978291561e+02
6.1864596796e-01 4.4825451867e-06 2.0331769111e-06 4.9119665881e+02 6.2402211855e-01 2.2252710829e+01 4.6557959333e+01 2.8536703854e-05 4.5730276228e-05 1.0009860448e+01 1.0000000000e+01 2.5132741229e+05 3.7436872288e+02
6.0855344084e-01 7.9689692207e-06 2.0331769111e-06 5.2512204028e+02 6.1395319622e-01 1.9580019469e+01 4.1345472868e+01 1.4593273046e-05 2.3769357559e-05 1.0012974174e+01 1.0000000000e+01 2.5132741229e+05 4.0540738166e+02
6.0402035956e-01 1.2451514407e-05 2.0331769111e-06 5.5818916948e+02 6.0942759354e-01 1.7749004393e+01 3.7668676466e+01 8.7225487165e-06 1.4312690809e-05 1.0016032538e+01 1.0000000000e+01 2.5132741229e+05 4.3660846920e+02
